  UID   PID  PPID   C STIME   TTY           TIME CMD
  501 47809     1   0 17Jan24 ??         0:00.19 /System/Library/PrivateFrameworks/RemoteManagement.framework/RemoteManagementAgent
  501 47810     1   0 17Jan24 ??         0:04.71 /System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/XPCServices/media-indexer.xpc/Contents/MacOS/media-indexer
  501 47811     1   0 17Jan24 ??         0:00.08 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/SecuritySubscriber.xpc/Contents/MacOS/SecuritySubscriber
  501 47812     1   0 17Jan24 ??         0:00.06 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/InteractiveLegacyProfilesSubscriber.xpc/Contents/MacOS/InteractiveLegacyProfilesSubscriber
  501 47814     1   0 17Jan24 ??         0:00.07 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ScreenSharingSubscriber.xpc/Contents/MacOS/ScreenSharingSubscriber
  501 47815     1   0 17Jan24 ??         0:00.07 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/LegacyProfilesSubscriber.xpc/Contents/MacOS/LegacyProfilesSubscriber
  501 47817     1   0 17Jan24 ??         0:00.06 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/PasscodeSettingsSubscriber.xpc/Contents/MacOS/PasscodeSettingsSubscriber
  501 47818     1   0 17Jan24 ??         0:00.11 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/AccountSubscriber.xpc/Contents/MacOS/AccountSubscriber
  501 47819     1   0 17Jan24 ??         0:00.07 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/SoftwareUpdateSubscriber.xpc/Contents/MacOS/SoftwareUpdateSubscriber
  501 47820     1   0 17Jan24 ??         0:00.07 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagementTestSubscriber.xpc/Contents/MacOS/ManagementTestSubscriber
  501 47821     1   0 17Jan24 ??         0:00.06 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagedConfigurationFilesSubscriber.xpc/Contents/MacOS/ManagedConfigurationFilesSubscriber
  501 47822     1   0 17Jan24 ??         0:00.09 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ASConfigurationSubscriber.xpc/Contents/MacOS/ASConfigurationSubscriber
  501 47823     1   0 17Jan24 ??         0:00.05 /System/Library/PrivateFrameworks/PodcastServices.framework/XPCServices/PodcastContentService.xpc/Contents/MacOS/PodcastContentService
  501 47824     1   0 17Jan24 ??         0:00.07 /System/Library/PrivateFrameworks/BookKit.framework/Versions/A/XPCServices/com.apple.BKAgentService.xpc/Contents/MacOS/com.apple.BKAgentService
  501 47825     1   0 17Jan24 ??         0:01.03 /System/Library/PrivateFrameworks/AMPLibrary.framework/Versions/A/Support/AMPArtworkAgent --launchd
  501 47826     1   0 17Jan24 ??         0:01.52 /System/Library/Frameworks/CoreSpotlight.framework/spotlightknowledged
  501 47827     1   0 17Jan24 ??         0:00.91 /usr/libexec/MTLAssetUpgraderD
    0 47828     1   0 17Jan24 ??         0:00.47 /usr/libexec/symptomsd-diag
    0 47831     1   0 17Jan24 ??         0:00.10 /usr/libexec/sysdiagnosed
  235 47838     1   0 17Jan24 ??         0:02.02 /System/Library/PrivateFrameworks/AssetCacheServices.framework/Versions/A/XPCServices/AssetCacheLocatorService.xpc/Contents/MacOS/AssetCacheLocatorService -d
  501 47857     1   0 17Jan24 ??         0:10.83 /System/Library/PrivateFrameworks/DataAccess.framework/Support/dataaccessd
  200 47861     1   0 17Jan24 ??         0:00.42 /System/Library/PrivateFrameworks/MobileSoftwareUpdate.framework/Support/softwareupdated
  501 47862     1   0 17Jan24 ??         0:04.58 /System/Library/PrivateFrameworks/Noticeboard.framework/Versions/A/Resources/nbagent.app/Contents/MacOS/nbagent
    0 47863     1   0 17Jan24 ??         0:00.12 /System/Library/PrivateFrameworks/MobileSoftwareUpdate.framework/Versions/A/XPCServices/com.apple.MobileSoftwareUpdate.CleanupPreparePathService.xpc/Contents/MacOS/com.apple.MobileSoftwareUpdate.CleanupPreparePathService
  278 47864     1   0 17Jan24 ??         0:00.14 /System/Library/PrivateFrameworks/MobileAccessoryUpdater.framework/XPCServices/EAUpdaterService.xpc/Contents/MacOS/EAUpdaterService
    0 47865     1   0 17Jan24 ??         0:00.07 /System/Library/PrivateFrameworks/Noticeboard.framework/Versions/A/Resources/nbstated
  501 47867     1   0 17Jan24 ??         0:00.86 /System/Library/PrivateFrameworks/ContinuousDialogManagerService.framework/assistant_cdmd
  501 47868     1   0 17Jan24 ??         0:00.06 /System/Library/PrivateFrameworks/CoreEmbeddedSpeechRecognition.framework/Versions/A/XPCServices/com.apple.siri.embeddedspeech.xpc/Contents/MacOS/com.apple.siri.embeddedspeech
  501 47908     1   0 17Jan24 ??         0:00.11 /Library/Apple/System/Library/CoreServices/XProtect.app/Contents/MacOS/XProtect
    0 47910     1   0 17Jan24 ??         0:00.12 /Library/Apple/System/Library/CoreServices/XProtect.app/Contents/MacOS/XProtect
    0 47913     1   0 17Jan24 ??         0:00.02 /usr/libexec/periodic-wrapper weekly
  247 47914     1   0 17Jan24 ??         0:00.12 /System/Library/PrivateFrameworks/GameControllerFoundation.framework/Versions/A/XPCServices/GameControllerConfigService.xpc/Contents/MacOS/GameControllerConfigService
  282 47916     1   0 17Jan24 ??         1:31.04 /usr/libexec/trustd
  501 47932     1   0 17Jan24 ??         2:48.36 /usr/libexec/trustd --agent
   89 47934     1   0 17Jan24 ??         0:00.29 /usr/libexec/trustd --agent
  257 47936     1   0 17Jan24 ??         0:00.08 /usr/libexec/DataDetectorsSourceAccess
    0 47939     1   0 17Jan24 ??         0:00.11 /System/Library/PrivateFrameworks/XprotectFramework.framework/Versions/A/XPCServices/XProtectBridgeService.xpc/Contents/MacOS/XProtectBridgeService
  501 47996     1   0 17Jan24 ??         0:00.03 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
  501 47997     1   0 17Jan24 ??         0:00.01 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
  501 48000     1   0 17Jan24 ??         0:18.79 /System/Applications/Preview.app/Contents/MacOS/Preview
  501 48001     1   0 17Jan24 ??         0:05.99 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/com.apple.appkit.xpc.openAndSavePanelService.xpc/Contents/MacOS/com.apple.appkit.xpc.openAndSavePanelService
  501 48002     1   0 17Jan24 ??         0:01.84 /System/Library/Frameworks/QuickLookUI.framework/Versions/A/XPCServices/QuickLookUIService.xpc/Contents/MacOS/QuickLookUIService
  501 48003     1   0 17Jan24 ??         0:00.05 /System/Library/Frameworks/ImageCaptureCore.framework/Versions/A/XPCServices/mscamerad-xpc.xpc/Contents/MacOS/mscamerad-xpc
  501 48004     1   0 17Jan24 ??         0:00.06 /usr/libexec/ptpcamerad
  501 48068     1   0 17Jan24 ??         0:05.31 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService
  501 48070     1   0 17Jan24 ??         0:05.26 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService
  501 48084     1   0 17Jan24 ??         0:00.05 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 48099     1   0 17Jan24 ??         0:00.29 /System/Library/Frameworks/QuickLookThumbnailing.framework/Versions/A/PlugIns/ThumbnailExtension_macOS.appex/Contents/MacOS/ThumbnailExtension_macOS -AppleLanguages ("ru-KZ")
  501 48100     1   0 17Jan24 ??         0:00.02 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
  501 48110     1   0 17Jan24 ??         0:06.02 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService
  501 48152     1   0 17Jan24 ??         0:06.71 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/com.apple.appkit.xpc.openAndSavePanelService.xpc/Contents/MacOS/com.apple.appkit.xpc.openAndSavePanelService
  501 48153     1   0 17Jan24 ??         0:02.26 /System/Library/Frameworks/QuickLookUI.framework/Versions/A/XPCServices/QuickLookUIService.xpc/Contents/MacOS/QuickLookUIService
  501 48156     1   0 17Jan24 ??         0:00.05 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 48174     1   0 17Jan24 ??         0:00.14 /System/Library/PrivateFrameworks/XprotectFramework.framework/Versions/A/XPCServices/XprotectService.xpc/Contents/MacOS/XprotectService
  278 48392     1   0 Wed05PM ??         0:00.32 /System/Library/PrivateFrameworks/CoreSpeech.framework/Versions/A/XPCServices/CoreSpeechXPC.xpc/Contents/MacOS/CoreSpeechXPC
  501 48403     1   0 Wed05PM ??         0:00.18 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 48412     1   0 Wed05PM ??         0:00.01 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
  501 48453     1   0 Wed06PM ??         0:00.01 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
  501 48584     1   0 Wed06PM ??         0:00.25 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  278 49128     1   0 Thu01AM ??         0:01.07 /usr/libexec/trustd --agent
  501 49238     1   0 Thu02AM ??         0:00.07 /System/Library/PrivateFrameworks/IASUtilities.framework/Versions/A/Resources/installerauthagent
  200 49239     1   0 Thu02AM ??         0:01.48 /usr/libexec/NRDUpdated
    0 49240     1   0 Thu02AM ??         0:00.74 /private/var/db/com.apple.xpc.roleaccountd.staging/exec/16777231.1345126.xpc/Contents/MacOS/com.apple.NRD.UpdateBrainService
    0 49241     1   0 Thu02AM ??         0:00.04 /usr/libexec/xpcroleaccountd -launchd
  200 49242     1   0 Thu02AM ??         0:04.48 /System/Library/PrivateFrameworks/UIFoundation.framework/Versions/A/XPCServices/nsattributedstringagent.xpc/Contents/MacOS/nsattributedstringagent
  200 49243     1   0 Thu02AM ??         0:01.70 /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/HIServices.framework/Versions/A/XPCServices/com.apple.hiservices-xpcservice.xpc/Contents/MacOS/com.apple.hiservices-xpcservice
  200 49245     1   0 Thu02AM ??         0:00.04 /System/Library/Frameworks/MediaAccessibility.framework/Versions/A/XPCServices/com.apple.accessibility.mediaaccessibilityd.xpc/Contents/MacOS/com.apple.accessibility.mediaaccessibilityd
  242 49256     1   0 Thu02AM ??         0:05.10 /System/Library/PrivateFrameworks/StreamingZip.framework/Versions/A/XPCServices/com.apple.StreamingUnzipService.privileged.xpc/Contents/MacOS/com.apple.StreamingUnzipService.privileged
  501 49327     1   0 Thu03AM ??         0:00.14 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
    0 49418     1   0 Thu04AM ??         0:00.26 /usr/libexec/dprivacyd
    0 49419     1   0 Thu04AM ??         0:00.05 /usr/libexec/griddatad
  296 49420     1   0 Thu04AM ??         0:00.05 /System/Library/PrivateFrameworks/AppleNeuralEngine.framework/XPCServices/ANEStorageMaintainer.xpc/Contents/MacOS/ANEStorageMaintainer
    0 49421     1   0 Thu04AM ??         0:00.15 /System/Library/PrivateFrameworks/AppleNeuralEngine.framework/XPCServices/ANEStorageMaintainer.xpc/Contents/MacOS/ANEStorageMaintainer
  501 49424     1   0 Thu04AM ??         0:01.16 /System/Library/PrivateFrameworks/AvatarPersistence.framework/Support/avatarsd
  501 49425     1   0 Thu04AM ??         0:18.06 /System/Library/PrivateFrameworks/ContactsDonation.framework/Versions/A/Support/contactsdonationagent
  501 49966     1   0 Thu04PM ??         0:01.29 /System/Library/CoreServices/ControlCenter.app/Contents/XPCServices/ControlCenterHelper.xpc/Contents/MacOS/ControlCenterHelper
  501 49989     1   0 Thu04PM ??         0:01.74 /System/Library/Frameworks/StoreKit.framework/Support/storekitagent
  501 50157     1   0 Thu05PM ??         0:00.53 /System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService
  501 50954     1   0 Fri02PM ??         0:00.08 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 50955     1   0 Fri02PM ??         0:00.04 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 51550     1   0 Fri05PM ??         1:15.64 /System/Applications/Mail.app/Contents/MacOS/Mail
  501 51551     1   0 Fri05PM ??         0:00.03 /System/Library/Frameworks/ColorSync.framework/Support/colorsync.useragent
  501 51552     1   0 Fri05PM ??         0:00.01 /System/Library/Frameworks/ColorSync.framework/Versions/A/XPCServices/com.apple.ColorSyncXPCAgent.xpc/Contents/MacOS/com.apple.ColorSyncXPCAgent
    0 51553     1   0 Fri05PM ??         0:00.03 /usr/libexec/colorsyncd
  501 51556     1   0 Fri05PM ??         0:00.37 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
  501 51557     1   0 Fri05PM ??         0:00.02 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
  501 51558     1   0 Fri05PM ??         0:01.06 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.Networking.xpc/Contents/MacOS/com.apple.WebKit.Networking
  501 51559     1   0 Fri05PM ??         0:01.92 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.GPU.xpc/Contents/MacOS/com.apple.WebKit.GPU
    0 51858     1   0 Fri06PM ??         0:00.02 /System/Library/CoreServices/ReportCrash daemon
  501 51944     1   0 Fri06PM ??         0:00.09 /System/Library/PrivateFrameworks/TrialServer.framework/Versions/A/XPCServices/TrialArchivingService.xpc/Contents/MacOS/TrialArchivingService
  501 52872     1   0 Sat07PM ??         0:00.05 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 52873     1   0 Sat07PM ??         0:00.24 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 52884     1   0 Sat07PM ??         0:00.86 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 52885     1   0 Sat07PM ??         0:00.03 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 52886     1   0 Sat07PM ??         0:01.15 /System/Library/PrivateFrameworks/LocalAuthenticationUI.framework/Versions/A/XPCServices/LocalAuthenticationRemoteService.xpc/Contents/MacOS/LocalAuthenticationRemoteService
  501 52944     1   0 Sat07PM ??         0:01.10 /System/Library/PrivateFrameworks/LocalAuthenticationUI.framework/Versions/A/XPCServices/LocalAuthenticationRemoteService.xpc/Contents/MacOS/LocalAuthenticationRemoteService
  501 53171     1   0 Sat09PM ??         0:25.67 /System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService
  501 53211     1   0 Sat09PM ??         3:48.94 /System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTEncoderXPCService.xpc/Contents/MacOS/VTEncoderXPCService
    0 53817     1   0 Sun03AM ??         0:00.02 /usr/libexec/periodic-wrapper monthly
  501 54163     1   0 Sun06AM ??         0:07.61 /Library/Apple/System/Library/CoreServices/XProtect.app/Contents/XPCServices/XProtectPluginService.xpc/Contents/MacOS/XProtectPluginService
  501 54167     1   0 Sun06AM ??         1:04.44 /System/Library/PrivateFrameworks/IntelligencePlatformCore.framework/Versions/A/knowledgeconstructiond
  501 54172     1   0 Sun06AM ??         0:00.09 /System/Library/PrivateFrameworks/DistributedEvaluation.framework/Versions/A/XPCServices/com.apple.siri-distributed-evaluation.xpc/Contents/MacOS/com.apple.siri-distributed-evaluation
    0 54663     1   0 Sun09AM ??         0:10.35 /Library/Apple/System/Library/CoreServices/XProtect.app/Contents/XPCServices/XProtectPluginService.xpc/Contents/MacOS/XProtectPluginService
  501 55763     1   0 Sun04PM ??         0:14.77 /System/Library/PrivateFrameworks/MediaAnalysis.framework/Versions/A/mediaanalysisd
  501 55776     1   0 Sun04PM ??         0:00.05 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 55777     1   0 Sun04PM ??         0:00.65 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 55778     1   0 Sun04PM ??         0:00.05 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 56355     1   0 Sun10PM ??         0:00.53 /System/Library/PrivateFrameworks/NewDeviceOutreach.framework/ndoagent
  501 56358     1   0 Sun10PM ??         0:00.26 /System/Library/PrivateFrameworks/CloudPhotoServices.framework/Versions/A/XPCServices/com.apple.CloudPhotosConfiguration.xpc/Contents/MacOS/com.apple.CloudPhotosConfiguration
  501 56369     1   0 Sun10PM ??         1:12.92 /usr/libexec/studentd
  501 56384     1   0 Sun10PM ??         0:00.02 /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/SpeechSynthesis.framework/Versions/A/XPCServices/SpeechSynthesisServerXPC.xpc/Contents/MacOS/SpeechSynthesisServerXPC
  501 56386     1   0 Sun10PM ??         0:01.21 /System/Library/PrivateFrameworks/AccessibilitySupport.framework/Versions/A/Resources/AccessibilityVisualsAgent.app/Contents/MacOS/AccessibilityVisualsAgent
  501 56387     1   0 Sun10PM ??         0:00.05 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 56404     1   0 Sun10PM ??         0:00.01 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
  501 56412     1   0 Sun10PM ??         0:00.03 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/SandboxedServiceRunner.xpc/Contents/MacOS/SandboxedServiceRunner
    0 56422     1   0 Sun10PM ??         0:00.01 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
    0 56438     1   0 Sun10PM ??         0:00.05 /System/Library/PrivateFrameworks/PackageKit.framework/Versions/A/XPCServices/package_script_service.xpc/Contents/MacOS/package_script_service
  501 56445     1   0 Sun10PM ??         0:00.96 /System/Library/PrivateFrameworks/BackgroundTaskManagement.framework/Support/BackgroundTaskManagementAgent.app/Contents/MacOS/BackgroundTaskManagementAgent
    0 56485     1   0 Sun10PM ??         0:00.02 /System/Library/Frameworks/Security.framework/authtrampoline
  501 56508     1   0 Sun10PM ??         0:00.11 /System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService
  501 56510     1   0 Sun10PM ??         0:00.01 /System/Library/PrivateFrameworks/Categories.framework/Versions/A/XPCServices/CategoriesService.xpc/Contents/MacOS/CategoriesService
  501 56511     1   0 Sun10PM ??         0:00.03 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 56872     1   0 15Nov23 ??         3:16.90 /System/Library/PrivateFrameworks/HomeKitDaemon.framework/Support/homed
  501 57061     1   0 Mon02PM ??         0:00.04 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 57118     1   0 Mon02PM ??         0:00.03 /System/Library/PrivateFrameworks/Categories.framework/Versions/A/XPCServices/CategoriesService.xpc/Contents/MacOS/CategoriesService
  501 57166     1   0 Mon02PM ??         0:00.01 /System/Library/PrivateFrameworks/Categories.framework/Versions/A/XPCServices/CategoriesService.xpc/Contents/MacOS/CategoriesService
  501 57172     1   0 Mon02PM ??         0:00.01 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
  501 57192     1   0 Mon02PM ??         0:29.45 /System/Library/Services/AppleSpell.service/Contents/MacOS/AppleSpell
  501 57263     1   0 Mon02PM ??         0:00.01 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
  501 57286     1   0 Mon02PM ??         0:00.08 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 57904     1   0 Mon06PM ??         0:00.55 /System/Library/PrivateFrameworks/CallHistory.framework/Support/CallHistorySyncHelper
  501 57905     1   0 Mon06PM ??         0:01.03 /System/Library/PrivateFrameworks/CallHistory.framework/Support/CallHistoryPluginHelper
  501 57994     1   0 Mon08PM ??         0:28.87 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
  501 58041     1   0 Mon08PM ??         0:12.10 /System/Library/PrivateFrameworks/ChronoCore.framework/Support/chronod
  501 58044     1   0 Mon08PM ??         0:00.57 /System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
  501 58045     1   0 Mon08PM ??         0:07.18 /System/Applications/Stocks.app/Contents/PlugIns/StocksWidget.appex/Contents/MacOS/StocksWidget
  501 58046     1   0 Mon08PM ??         0:05.11 /System/Library/CoreServices/Screen Time.app/Contents/PlugIns/ScreenTimeWidgetExtension.appex/Contents/MacOS/ScreenTimeWidgetExtension
  501 58047     1   0 Mon08PM ??         0:01.94 /System/Applications/Clock.app/Contents/PlugIns/WorldClockWidget.appex/Contents/MacOS/WorldClockWidget
  501 58048     1   0 Mon08PM ??         0:25.92 /System/Applications/Weather.app/Contents/PlugIns/WeatherWidget.appex/Contents/MacOS/WeatherWidget
  501 58049     1   0 Mon08PM ??         0:00.21 /System/Applications/Photos.app/Contents/PlugIns/PhotosReliveWidget.appex/Contents/MacOS/PhotosReliveWidget
  501 58050     1   0 Mon08PM ??         0:00.24 /System/Applications/Calendar.app/Contents/PlugIns/CalendarWidgetExtension.appex/Contents/MacOS/CalendarWidgetExtension
  501 58051     1   0 Mon08PM ??         0:00.11 /System/Applications/Reminders.app/Contents/PlugIns/RemindersWidgetExtension.appex/Contents/MacOS/RemindersWidgetExtension
  501 58052     1   0 Mon08PM ??         0:00.05 /System/Library/CoreServices/Batteries.app/Contents/PlugIns/BatteriesAvocadoWidgetExtension.appex/Contents/MacOS/BatteriesAvocadoWidgetExtension
  501 58124     1   0 Tue01AM ??         0:00.27 /System/Applications/FindMy.app/Contents/PlugIns/FindMyWidgetItems.appex/Contents/MacOS/FindMyWidgetItems
  501 58870     1   0 15Nov23 ??         8:13.04 /System/Library/PrivateFrameworks/ScreenTimeCore.framework/Versions/A/ScreenTimeAgent
  501 58963     1   0 Tue02AM ??         0:00.05 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
    0 59244     1   0 Tue03AM ??         0:00.05 /System/Library/Frameworks/SystemExtensions.framework/Versions/A/Helpers/sysextd
    0 59248     1   0 Tue03AM ??         0:00.02 /System/Library/PrivateFrameworks/SystemAdministration.framework/XPCServices/writeconfig.xpc/Contents/MacOS/writeconfig
  501 59254     1   0 Tue03AM ??        33:51.63 /Applications/Telegram.app/Contents/MacOS/Telegram
  501 59255     1   0 Tue03AM ??         0:00.02 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
    0 59258     1   0 Tue03AM ??         0:00.07 /System/Library/Frameworks/CoreMediaIO.framework/Resources/iOSScreenCapture.plugin/Contents/Resources/iOSScreenCaptureAssistant
  501 59263     1   0 Tue03AM ??         0:05.30 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService
  501 59270     1   0 Tue03AM ??         1:38.91 /System/Applications/System Settings.app/Contents/MacOS/System Settings
  501 59271     1   0 Tue03AM ??         0:00.02 /System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
  501 59272     1   0 Tue03AM ??         0:02.82 /System/Library/ExtensionKit/Extensions/AppleIDSettings.appex/Contents/MacOS/AppleIDSettings
  501 59273     1   0 Tue03AM ??         2:20.93 /System/Library/ExtensionKit/Extensions/Appearance.appex/Contents/MacOS/Appearance
  501 59276     1   0 Tue03AM ??         0:00.34 /System/Library/ExtensionKit/Extensions/FollowUpSettingsExtension.appex/Contents/MacOS/FollowUpSettingsExtension
  501 59277     1   0 Tue03AM ??         0:01.65 /System/Library/ExtensionKit/Extensions/FamilySettings.appex/Contents/MacOS/FamilySettings
  501 59278     1   0 Tue03AM ??         0:00.34 /System/Library/ExtensionKit/Extensions/VPN.appex/Contents/MacOS/VPN
  501 59279     1   0 Tue03AM ??         0:03.87 /System/Library/ExtensionKit/Extensions/HeadphoneSettingsExtension.appex/Contents/MacOS/HeadphoneSettingsExtension
  501 59280     1   0 Tue03AM ??         0:00.35 /System/Library/ExtensionKit/Extensions/PowerPreferences.appex/Contents/MacOS/PowerPreferences
  501 59281     1   0 Tue03AM ??         0:00.48 /System/Library/ExtensionKit/Extensions/ClassroomSettings.appex/Contents/MacOS/ClassroomSettings
  501 59282     1   0 Tue03AM ??         0:58.94 /System/Library/Frameworks/PreferencePanes.framework/Versions/A/XPCServices/legacyLoader-arm64.xpc/Contents/MacOS/legacyLoader-arm64
   74 59290     1   0 Tue03AM ??         2:52.03 /usr/local/mysql/bin/mysqld --basedir=/usr/local/mysql --datadir=/usr/local/mysql/data --plugin-dir=/usr/local/mysql/lib/plugin --early-plugin-load=keyring_file=keyring_file.so --keyring-file-data=/usr/local/mysql/keyring/keyring --log-error=/usr/local/mysql/data/mysqld.local.err --pid-file=/usr/local/mysql/data/mysqld.local.pid --user=_mysql --authentication_policy=mysql_native_password
  501 59298     1   0 Tue03AM ??        11:26.08 /Applications/MySQLWorkbench.app/Contents/MacOS/MySQLWorkbench
  501 59299     1   0 Tue03AM ??         0:02.71 /System/Library/PrivateFrameworks/UIFoundation.framework/Versions/A/XPCServices/nsattributedstringagent.xpc/Contents/MacOS/nsattributedstringagent
  501 59433     1   0 Tue03AM ??         0:01.31 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService
